date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:53:59	74015/74015	---M--	200	added ('OK')	image/jpeg	etag:%227ed47efad9d886c0aefaa91a6995f249%22	https://www.epfundao.edu.pt/web/image/24733	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24733.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/xiv-festival-gastronomico-da-cereja-21)
17:54:00	4587/4587	---M--	200	added ('OK')	image/png	etag:%22d50e2455f8fb218b8ba69af2f582cbaf%22	https://www.epfundao.edu.pt/web/image/blog.post/21/author_avatar?unique=60b6eb1	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/21/author_avatarbb4a.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/xiv-festival-gastronomico-da-cereja-21)
17:54:00	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:02%20GMT	http://www.epfundao.edu.pt/web/image/24732	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24732	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/escola-assegura-porto-de-honra-na-2a-mostra-de-freguesias-20)
17:54:00	58344/58344	---M--	200	added ('OK')	image/jpeg	etag:%2269e2f0191c895faf1e79fd5ddcd889ca%22	https://www.epfundao.edu.pt/web/image/24732	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24732.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/escola-assegura-porto-de-honra-na-2a-mostra-de-freguesias-20)
17:54:01	4587/4587	---M--	200	added ('OK')	image/png	etag:%22d50e2455f8fb218b8ba69af2f582cbaf%22	https://www.epfundao.edu.pt/web/image/blog.post/20/author_avatar?unique=60b6eb1	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/20/author_avatarbb4a.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/escola-assegura-porto-de-honra-na-2a-mostra-de-freguesias-20)
17:54:02	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:03%20GMT	http://www.epfundao.edu.pt/web/image/24731	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24731	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/2a-mostra-de-freguesias-na-av-da-liberdade-fundao-19)
17:54:03	111291/111291	---M--	200	added ('OK')	image/jpeg	etag:%22e9c1b2aa1ee61bf172c3721a2eaa0338%22	https://www.epfundao.edu.pt/web/image/24731	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24731.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/2a-mostra-de-freguesias-na-av-da-liberdade-fundao-19)
17:54:03	4587/4587	---M--	200	added ('OK')	image/png	etag:%22a286101daa7e83dc193e088132760b82%22	https://www.epfundao.edu.pt/web/image/blog.post/19/author_avatar?unique=dde8901	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/19/author_avatar3bcf.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/2a-mostra-de-freguesias-na-av-da-liberdade-fundao-19)
17:54:04	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:05%20GMT	http://www.epfundao.edu.pt/web/image/24730	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24730	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-participa-na-7a-edicao-das-escolas-solidarias-2017-18)
17:54:05	4587/4587	---M--	200	added ('OK')	image/png	etag:%22cd6fd4335bbf85f8253ab4b14ef6f8ef%22	https://www.epfundao.edu.pt/web/image/blog.post/18/author_avatar?unique=fa82ea7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/18/author_avatar61e3.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-participa-na-7a-edicao-das-escolas-solidarias-2017-18)
17:54:05	105633/105633	---M--	200	added ('OK')	image/jpeg	etag:%22841347bdfea37d656d89c67b2dffa6c7%22	https://www.epfundao.edu.pt/web/image/24730	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24730.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-participa-na-7a-edicao-das-escolas-solidarias-2017-18)
17:54:06	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:07%20GMT	http://www.epfundao.edu.pt/web/image/24722	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24722	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/1o-ano-do-curso-tecnico-de-gestao-do-ambiente-17)
17:54:07	75229/75229	---M--	200	added ('OK')	image/jpeg	etag:%22edb3687abac31b4d2c1cbd05833147b8%22	https://www.epfundao.edu.pt/web/image/24722	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24722.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/1o-ano-do-curso-tecnico-de-gestao-do-ambiente-17)
17:54:07	4587/4587	---M--	200	added ('OK')	image/png	etag:%22cd6fd4335bbf85f8253ab4b14ef6f8ef%22	https://www.epfundao.edu.pt/web/image/blog.post/17/author_avatar?unique=fa82ea7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/17/author_avatar61e3.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/1o-ano-do-curso-tecnico-de-gestao-do-ambiente-17)
17:54:08	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:09%20GMT	http://www.epfundao.edu.pt/web/image/24717	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24717	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-marca-presenca-na-festa-da-cereja-16)
17:54:09	4587/4587	---M--	200	added ('OK')	image/png	etag:%2214cb9d699ca602c97934879bf6319e86%22	https://www.epfundao.edu.pt/web/image/blog.post/16/author_avatar?unique=c7b1c04	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/16/author_avatara6be.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-marca-presenca-na-festa-da-cereja-16)
17:54:09	104966/104966	---M--	200	added ('OK')	image/jpeg	etag:%2257c7409f77f82e85f281c00c95c60877%22	https://www.epfundao.edu.pt/web/image/24717	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24717.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-marca-presenca-na-festa-da-cereja-16)
17:54:10	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:11%20GMT	http://www.epfundao.edu.pt/web/image/24711	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24711	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/festa-da-cereja-em-alcongosta-12)
17:54:11	60303/60303	---M--	200	added ('OK')	image/jpeg	etag:%225b3f4069ff0aea210d9dadc24acb4d29%22	https://www.epfundao.edu.pt/web/image/24711	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24711.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/festa-da-cereja-em-alcongosta-12)
17:54:11	4587/4587	---M--	200	added ('OK')	image/png	etag:%2214cb9d699ca602c97934879bf6319e86%22	https://www.epfundao.edu.pt/web/image/blog.post/12/author_avatar?unique=c7b1c04	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/12/author_avatara6be.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/festa-da-cereja-em-alcongosta-12)
17:54:12	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:13%20GMT	http://www.epfundao.edu.pt/web/image/24710	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24710	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/festa-da-cereja-11)
17:54:13	96598/96598	---M--	200	added ('OK')	image/jpeg	etag:%22cf002cc0792eab0e2ccd9cb33194a75e%22	https://www.epfundao.edu.pt/web/image/24710	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24710.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/festa-da-cereja-11)
17:54:13	4587/4587	---M--	200	added ('OK')	image/png	etag:%227b135fedcef353842e22e0ba3f5525fe%22	https://www.epfundao.edu.pt/web/image/blog.post/11/author_avatar?unique=f4fe4e1	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/11/author_avatara9f8.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/festa-da-cereja-11)
17:54:14	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:15%20GMT	http://www.epfundao.edu.pt/web/image/24709	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24709	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-na-festa-da-cereja-10)
17:54:15	60777/60777	---M--	200	added ('OK')	image/jpeg	etag:%225cab74f79649bc64d0070c1579cc20c4%22	https://www.epfundao.edu.pt/web/image/24709	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24709.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-na-festa-da-cereja-10)
17:54:15	4587/4587	---M--	200	added ('OK')	image/png	etag:%227b135fedcef353842e22e0ba3f5525fe%22	https://www.epfundao.edu.pt/web/image/blog.post/10/author_avatar?unique=f4fe4e1	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/10/author_avatara9f8.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-na-festa-da-cereja-10)
17:54:16	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:17%20GMT	http://www.epfundao.edu.pt/web/image/24716	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24716	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-visita-resistrela-8)
17:54:17	36900/36900	---M--	200	added ('OK')	image/jpeg	etag:%22dbd2d364c590837cc23c6f8c9b9a93fe%22	https://www.epfundao.edu.pt/web/image/24716	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24716.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-visita-resistrela-8)
17:54:17	4587/4587	---M--	200	added ('OK')	image/png	etag:%224cbb01fcb1fcc83273ca29562dc2f15a%22	https://www.epfundao.edu.pt/web/image/blog.post/8/author_avatar?unique=f42585a	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/8/author_avatar744b.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-visita-resistrela-8)
17:54:17	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:19%20GMT	http://www.epfundao.edu.pt/web/image/24714	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24714	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/agriurban-no-fundao-7)
17:54:17	99987/99987	---M--	200	added ('OK')	image/jpeg	etag:%22361f25093f205043d48a2db5982c066f%22	https://www.epfundao.edu.pt/web/image/24714	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24714.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/agriurban-no-fundao-7)
17:54:18	4587/4587	---M--	200	added ('OK')	image/png	etag:%22f3ad0b601b383b1dc960e555f4c03fd4%22	https://www.epfundao.edu.pt/web/image/blog.post/7/author_avatar?unique=7521997	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/7/author_avatar0cd9.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/agriurban-no-fundao-7)
17:54:18	4587/4587	---M--	200	added ('OK')	image/png	etag:%22f3ad0b601b383b1dc960e555f4c03fd4%22	https://www.epfundao.edu.pt/web/image/blog.post/6/author_avatar?unique=7521997	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/6/author_avatar0cd9.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/fundao-participa-2017-6)
17:54:19	334/334	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:20%20GMT	http://www.epfundao.edu.pt/web/image/604	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/604	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/projecto-de-empreendedorismo-premiado-5)
17:54:20	48379/48379	---M--	200	added ('OK')	image/jpeg	etag:%2204abe08c8a2da5e3289ac4def7f1098c%22	https://www.epfundao.edu.pt/web/image/604	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/604.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/projecto-de-empreendedorismo-premiado-5)
17:54:20	10013/10013	---M--	200	added ('OK')	image/png	etag:%22face8ff9a0f6056d2a7472724190feeb%22	https://www.epfundao.edu.pt/web/image/blog.post/5/author_avatar?unique=c966468	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/5/author_avatarbce2.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/projecto-de-empreendedorismo-premiado-5)
17:54:21	20374/20374	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:55:22%20GMT	https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/artesanato-de-s-tome-e-principe-4	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/artesanato-de-s-tome-e-principe-4.html	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1?date_end=2016-01-01&date_begin=2015-12-01)
17:54:21	20429/20429	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:55:23%20GMT	https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/jantar-de-gala-3	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/jantar-de-gala-3.html	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1?date_end=2016-01-01&date_begin=2015-12-01)
17:54:21	20883/20883	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:55:23%20GMT	https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/novos-profissionais-2	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/novos-profissionais-2.html	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1?date_end=2016-01-01&date_begin=2015-12-01)
17:54:22	20663/20663	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:55:24%20GMT	https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/uma-saida-para-o-emprego-1	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/uma-saida-para-o-emprego-1.html	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1?date_end=2016-01-01&date_begin=2015-12-01)
17:54:22	17944/17944	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:24%20GMT	https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/page/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/blog/escola-e-comunidade-1/page/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/page/2)
17:54:22	269/269	---M--	302	error ('Found')	text/html	date:Sun,%2030%20Apr%202023%2017:54:21%20GMT	http://beira.pt/wp-content/uploads/2015/04/jovens_shutterstock_193547321-712x475.jpg	C:/Os%20meus%20Sites/epf/beira.pt/wp-content/uploads/2015/04/jovens_shutterstock_193547321-712x475.1e0.delayed	(from https://www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/novos-cursos-23)
17:54:23	81130/81130	---M--	200	added ('OK')	image/jpeg	etag:%2213cea-5e0df52adbd40%22	https://beira.pt/wp-content/uploads/2015/04/jovens_shutterstock_193547321-712x475.jpg	C:/Os%20meus%20Sites/epf/beira.pt/wp-content/uploads/2015/04/jovens_shutterstock_193547321-712x475.jpg	(from https://www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/novos-cursos-23)
17:54:23	10013/10013	---M--	200	added ('OK')	image/png	etag:%223173250f6e6ece98c2fad10d9779de87%22	https://www.epfundao.edu.pt/web/image/blog.post/23/author_avatar?unique=69e5c82	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/23/author_avatar233b.png	(from https://www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/novos-cursos-23)
17:54:23	17943/17943	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:25%20GMT	https://www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/novos-cursos-23)
17:54:24	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:25%20GMT	http://www.epfundao.edu.pt/web/image/24713	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24713.1e4.delayed	(from https://www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/ideia-de-negocio-premiada-14)
17:54:25	99277/99277	---M--	200	added ('OK')	image/jpeg	etag:%2238baa6e592d08ca919ccb619324b0bd4%22	https://www.epfundao.edu.pt/web/image/24713	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24713.jpg	(from https://www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/ideia-de-negocio-premiada-14)
17:54:25	4587/4587	---M--	200	added ('OK')	image/png	etag:%22eadca0fdc6ed38d60a8f91a4e830195c%22	https://www.epfundao.edu.pt/web/image/blog.post/14/author_avatar?unique=119afa4	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/14/author_avatar43aa.png	(from https://www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/ideia-de-negocio-premiada-14)
17:54:26	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:27%20GMT	http://www.epfundao.edu.pt/web/image/24712	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24712	(from https://www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/feira-ola-emprego-13)
17:54:27	77463/77463	---M--	200	added ('OK')	image/jpeg	etag:%22db7df8c4475c2c0805964e455ec912dd%22	https://www.epfundao.edu.pt/web/image/24712	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24712.jpg	(from https://www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/feira-ola-emprego-13)
17:54:27	4587/4587	---M--	200	added ('OK')	image/png	etag:%22eadca0fdc6ed38d60a8f91a4e830195c%22	https://www.epfundao.edu.pt/web/image/blog.post/13/author_avatar?unique=119afa4	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/13/author_avatar43aa.png	(from https://www.epfundao.edu.pt/blog/emprego-e-formacao-2/post/feira-ola-emprego-13)
17:54:28	4118/4118	---M--	200	added ('OK')	image/png	etag:%2297d60fb5f12bfaf124cf96872d9b84f9%22	https://www.epfundao.edu.pt/web/image/blog.post/46/author_avatar?unique=5731e25	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/46/author_avatarf9ac.png	(from https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/webinar-eqavet-rgpd-46)
17:54:28	120495/120495	---M--	200	added ('OK')	image/jpeg	etag:%227aeb6a6b33b3a56dff317588726c5dd1%22	https://www.epfundao.edu.pt/web/image/118954	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/118954.jpg	(from https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/webinar-eqavet-rgpd-46)
17:54:28	17944/17944	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:30%20GMT	https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/webinar-eqavet-rgpd-46)
17:54:29	4118/4118	---M--	200	added ('OK')	image/png	etag:%22359a0d60766dbb3b3affcb3ec81e064f%22	https://www.epfundao.edu.pt/web/image/blog.post/45/author_avatar?unique=64ba7f1	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/45/author_avatar520f.png	(from https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/epf-no-programa-da-rtp-a-nossa-tarde-45)
17:54:30	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:31%20GMT	http://www.epfundao.edu.pt/web/image/24715	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24715	(from https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/assembleia-geral-centro-anespo-15)
17:54:31	79176/79176	---M--	200	added ('OK')	image/jpeg	etag:%22d2a9f30c43def06e526c2c44de47f145%22	https://www.epfundao.edu.pt/web/image/24715	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24715.jpg	(from https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/assembleia-geral-centro-anespo-15)
17:54:31	367689/367689	---M--	200	added ('OK')	image/jpeg	etag:%22359aef90e02684b621c3e7d6b8f7e7d7%22	https://www.epfundao.edu.pt/web/image/118942	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/118942.jpg	(from https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/epf-no-programa-da-rtp-a-nossa-tarde-45)
17:54:31	4587/4587	---M--	200	added ('OK')	image/png	etag:%222ccae293a86f885045743ff5aeea2f51%22	https://www.epfundao.edu.pt/web/image/blog.post/15/author_avatar?unique=a0db90e	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/15/author_avatarb8b8.png	(from https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/assembleia-geral-centro-anespo-15)
17:54:32	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:33%20GMT	http://www.epfundao.edu.pt/web/image/24708	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24708	(from https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/reuniao-erasmus-9)
17:54:33	101598/101598	---M--	200	added ('OK')	image/jpeg	etag:%2278c93cd1c3802e864d7337f753499443%22	https://www.epfundao.edu.pt/web/image/24708	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24708.jpg	(from https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/reuniao-erasmus-9)
17:54:33	4587/4587	---M--	200	added ('OK')	image/png	etag:%222ccae293a86f885045743ff5aeea2f51%22	https://www.epfundao.edu.pt/web/image/blog.post/9/author_avatar?unique=a0db90e	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/9/author_avatarb8b8.png	(from https://www.epfundao.edu.pt/blog/no-pais-e-na-europa-3/post/reuniao-erasmus-9)
17:54:34	17917/17917	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:55:36%20GMT	https://www.epfundao.edu.pt/docs/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/docs/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/docs/25)
17:54:34	906936/906936	---M--	200	added ('OK')	application/pdf	etag:%22ee091139739491b22e1af262c8a1efd8%22	https://www.epfundao.edu.pt/web/content/118978?unique=fcb7af11e37e1116e42122a6a0b1ab7236f300b1	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/1189789ec7.pdf	(from https://www.epfundao.edu.pt/page/plano-estrategico-de-internacionalizacao-2020-2025)
17:54:39	706512/706512	---M--	200	added ('OK')	application/pdf	etag:%2287fc988d5a334297bb224a0ae9c25027%22	https://www.epfundao.edu.pt/web/content/118948?unique=a367cccef9690b54ea7b465f9fc9c222eeaf98bf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/1189487e49.pdf	(from https://www.epfundao.edu.pt/page/relatorio-trimestral-3-20192020)
17:54:39	949928/949928	---M--	200	added ('OK')	application/pdf	etag:%2217ca469a35f76648082adb7dd935424d%22	https://www.epfundao.edu.pt/web/content/119189?unique=5523c334bfcef43a8fc5412d7be0b509f7b40a60	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/119189afaf.pdf	(from https://www.epfundao.edu.pt/page/relatorio-anual-20192020)
17:54:40	953574/953574	---M--	200	added ('OK')	application/pdf	etag:%22d67e97355a0a4cdcedebb3edcdcaebf7%22	https://www.epfundao.edu.pt/web/content?model=muk_dms.file&field=file&id=25&filename=Relat%c3%b3rio%20Anual%2019-20&	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/contentced7.pdf	(from https://www.epfundao.edu.pt/docs/25)
17:54:41	714012/714012	---M--	200	added ('OK')	application/pdf	etag:%22e67d2c7837657f3a36099928864cf797%22	https://www.epfundao.edu.pt/web/content/118955?unique=8a0c05b15b0404f2b0cb9054cbd8f3669fb49213	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/118955fbf8.pdf	(from https://www.epfundao.edu.pt/page/relatorio-trimestral-1-20192020)
17:54:42	739833/739833	---M--	200	added ('OK')	application/pdf	etag:%22215a9bdc6d9df5a197f1a4c395b3bd7b%22	https://www.epfundao.edu.pt/web/content/118953?unique=c62ada004257ed4c2a65c2651c0de6f53a6bd739	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/118953d2c1.pdf	(from https://www.epfundao.edu.pt/page/relatorio-trimestral-2-20192020)
17:54:42	517502/517502	---M--	200	added ('OK')	application/pdf	etag:%2259f423f93a3ec8202030cec59184534c%22	https://www.epfundao.edu.pt/web/content/118957?unique=f2b50687acb210a8d3d162cffcd3fbe448622a2b	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/1189576d6f.pdf	(from https://www.epfundao.edu.pt/page/relatorio-anual-20172018)
17:54:42	439786/439786	---M--	200	added ('OK')	application/pdf	etag:%22b231739f51ec50eddc43db35b9ad57ed%22	https://www.epfundao.edu.pt/web/content/118956?unique=26a79613f4c380e07fd2f2a299c7156242554f2d	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/content/1189563f30.pdf	(from https://www.epfundao.edu.pt/page/relatorio-anual-20182019)
